Orbit Index	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
144	2019 FEB 07 08:51:01	2019 FEB 07 09:20:31	2019 FEB 07 09:50:01	3540.1	-158.0	-65.6	7.8	73.3	3.6	-73.3	45.3	14.9	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
145	2019 FEB 07 09:50:01	2019 FEB 07 10:19:27	2019 FEB 07 10:48:54	3532.5	7.8	100.4	173.4	-73.3	-2.1	73.3	134.9	2.9	1	-	-	-		
145	2019 FEB 07 10:48:54	2019 FEB 07 11:18:23	2019 FEB 07 11:47:52	3537.9	173.4	-94.5	-20.9	73.3	3.5	-73.4	45.0	14.9	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
146	2019 FEB 07 11:47:52	2019 FEB 07 12:17:18	2019 FEB 07 12:46:44	3532.2	-20.9	71.5	144.8	-73.4	-2.0	73.4	135.1	2.9	1	-	-	-		
146	2019 FEB 07 12:46:44	2019 FEB 07 13:16:12	2019 FEB 07 13:45:40	3536.4	144.8	-123.4	-49.7	73.4	3.5	-73.3	44.8	14.9	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
147	2019 FEB 07 13:45:40	2019 FEB 07 14:15:07	2019 FEB 07 14:44:33	3533.0	-49.7	42.6	116.0	-73.3	-2.0	73.3	135.4	2.9	4	-	-	-		
147	2019 FEB 07 14:44:33	2019 FEB 07 15:14:02	2019 FEB 07 15:43:32	3538.5	116.0	-152.4	-78.5	73.3	3.5	-73.3	44.5	14.8	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
148	2019 FEB 07 15:43:32	2019 FEB 07 16:12:59	2019 FEB 07 16:42:26	3534.3	-78.5	13.6	87.1	-73.3	-2.0	73.3	135.7	2.9	4	-	-	-		
148	2019 FEB 07 16:42:26	2019 FEB 07 17:11:56	2019 FEB 07 17:41:26	3539.6	87.1	178.7	-107.3	73.3	3.4	-73.3	44.2	14.8	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
149	2019 FEB 07 17:41:26	2019 FEB 07 18:10:53	2019 FEB 07 18:40:21	3535.3	-107.3	-15.4	58.3	-73.3	-2.0	73.3	135.9	2.8	1	-	-	-		
149	2019 FEB 07 18:40:21	2019 FEB 07 19:09:50	2019 FEB 07 19:39:20	3538.8	58.3	149.7	-136.0	73.3	3.3	-73.3	43.9	14.8	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
150	2019 FEB 07 19:39:20	2019 FEB 07 20:08:48	2019 FEB 07 20:38:16	3536.2	-136.0	-44.3	29.7	-73.3	-1.8	73.3	136.2	2.8	4	-	-	-		
150	2019 FEB 07 20:38:16	2019 FEB 07 21:07:44	2019 FEB 07 21:37:13	3536.9	29.7	120.8	-164.6	73.3	3.3	-73.4	43.6	14.8	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
151	2019 FEB 07 21:37:13	2019 FEB 07 22:06:41	2019 FEB 07 22:36:08	3535.8	-164.6	-73.3	1.1	-73.4	-1.7	73.4	136.5	2.8	1	-	-	-		
151	2019 FEB 07 22:36:08	2019 FEB 07 23:05:36	2019 FEB 07 23:35:04	3535.5	1.1	91.8	166.8	73.4	3.2	-73.4	43.4	14.8	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0	egressMatch:ACIDALIA MUD VOLCANOES NE; egressMatch:ACIDALIA MUD VOLCANOES NE; 	
152	2019 FEB 07 23:35:04	2019 FEB 08 00:04:31	2019 FEB 08 00:33:58	3534.0	166.8	-102.2	-27.6	-73.4	-1.6	73.4	136.8	2.8	1	-	-	-		
152	2019 FEB 08 00:33:58	2019 FEB 08 01:03:25	2019 FEB 08 01:32:53	3534.7	-27.6	62.9	138.1	73.4	3.1	-73.4	43.1	14.8	1	-		COP row -1: UVIS off		
153	2019 FEB 08 01:32:53	2019 FEB 08 02:02:20	2019 FEB 08 02:31:47	3534.3	138.1	-131.1	-56.4	-73.4	-1.6	73.4	137.0	2.8	17	-	-	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
153	2019 FEB 08 02:31:47	2019 FEB 08 03:01:15	2019 FEB 08 03:30:43	3535.4	-56.4	34.0	109.2	73.4	3.0	-73.4	42.8	14.7	17	-		COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
154	2019 FEB 08 03:30:43	2019 FEB 08 04:00:11	2019 FEB 08 04:29:39	3536.2	109.2	-160.0	-85.2	-73.4	-1.6	73.4	137.3	2.8	4	-	-	-		
154	2019 FEB 08 04:29:39	2019 FEB 08 04:59:07	2019 FEB 08 05:28:36	3537.2	-85.2	5.0	80.3	73.4	3.0	-73.4	42.6	14.7	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MERIDIANI SULPHATES; 	
155	2019 FEB 08 05:28:36	2019 FEB 08 05:58:04	2019 FEB 08 06:27:32	3536.5	80.3	171.0	-114.0	-73.4	-1.5	73.4	137.6	2.7	1	-	-	-		
155	2019 FEB 08 06:27:32	2019 FEB 08 06:57:02	2019 FEB 08 07:26:31	3539.0	-114.0	-23.9	51.6	73.4	3.0	-73.4	42.3	14.7	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
156	2019 FEB 08 07:26:31	2019 FEB 08 07:55:59	2019 FEB 08 08:25:26	3535.0	51.6	142.0	-142.7	-73.4	-1.4	73.4	137.9	2.7	4	-	-	-		
156	2019 FEB 08 08:25:26	2019 FEB 08 08:54:56	2019 FEB 08 09:24:26	3539.8	-142.7	-52.9	23.0	73.4	2.9	-73.4	42.0	14.7	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
157	2019 FEB 08 09:24:26	2019 FEB 08 09:53:53	2019 FEB 08 10:23:20	3533.2	23.0	113.1	-171.3	-73.4	-1.4	73.4	138.1	2.7	4	-	-	-		
157	2019 FEB 08 10:23:20	2019 FEB 08 10:52:49	2019 FEB 08 11:22:18	3538.4	-171.3	-81.8	-5.6	73.4	2.8	-73.5	41.7	14.7	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
158	2019 FEB 08 11:22:18	2019 FEB 08 11:51:44	2019 FEB 08 12:21:10	3532.2	-5.6	84.2	160.0	-73.5	-1.3	73.5	138.4	2.7	1	-	-	-		
158	2019 FEB 08 12:21:10	2019 FEB 08 12:50:38	2019 FEB 08 13:20:06	3536.0	160.0	-110.7	-34.3	73.5	2.7	-73.5	41.5	14.7	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
159	2019 FEB 08 13:20:06	2019 FEB 08 13:49:33	2019 FEB 08 14:18:59	3532.9	-34.3	55.3	131.3	-73.5	-1.2	73.5	138.7	2.7	4	-	-	-		
159	2019 FEB 08 14:18:59	2019 FEB 08 14:48:27	2019 FEB 08 15:17:56	3536.8	131.3	-139.6	-63.2	73.5	2.7	-73.4	41.2	14.6	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
160	2019 FEB 08 15:17:56	2019 FEB 08 15:47:23	2019 FEB 08 16:16:50	3534.3	-63.2	26.3	102.4	-73.4	-1.2	73.4	138.9	2.7	4	-	-	-		
160	2019 FEB 08 16:16:50	2019 FEB 08 16:46:19	2019 FEB 08 17:15:49	3538.7	102.4	-168.6	-92.0	73.4	2.6	-73.4	40.9	14.6	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
161	2019 FEB 08 17:15:49	2019 FEB 08 17:45:17	2019 FEB 08 18:14:44	3535.4	-92.0	-2.7	73.5	-73.4	-1.2	73.4	139.2	2.6	1	-	-	-		
161	2019 FEB 08 18:14:44	2019 FEB 08 18:44:14	2019 FEB 08 19:13:43	3538.7	73.5	162.4	-120.8	73.4	2.6	-73.4	40.6	14.6	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
162	2019 FEB 08 19:13:43	2019 FEB 08 19:43:11	2019 FEB 08 20:12:39	3536.4	-120.8	-31.6	44.9	-73.4	-1.1	73.4	139.5	2.6	1	-	-	-		
162	2019 FEB 08 20:12:39	2019 FEB 08 20:42:08	2019 FEB 08 21:11:36	3537.1	44.9	133.5	-149.5	73.4	2.5	-73.5	40.4	14.6	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
163	2019 FEB 08 21:11:36	2019 FEB 08 21:41:05	2019 FEB 08 22:10:33	3536.5	-149.5	-60.6	16.2	-73.5	-1.0	73.5	139.8	2.6	4	-	-	-		
163	2019 FEB 08 22:10:33	2019 FEB 08 22:40:01	2019 FEB 08 23:09:28	3535.5	16.2	104.5	-178.1	73.5	2.4	-73.5	40.1	14.6	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
164	2019 FEB 08 23:09:28	2019 FEB 08 23:38:56	2019 FEB 09 00:08:24	3535.4	-178.1	-89.5	-12.4	-73.5	-0.9	73.5	140.0	2.6	1	-	-	-		
164	2019 FEB 09 00:08:24	2019 FEB 09 00:37:51	2019 FEB 09 01:07:18	3534.3	-12.4	75.6	153.3	73.5	2.3	-73.5	39.9	14.6	1	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
165	2019 FEB 09 01:07:18	2019 FEB 09 01:36:45	2019 FEB 09 02:06:12	3534.2	153.3	-118.4	-41.2	-73.5	-0.8	73.5	140.3	2.6	4	-	-	-		
165	2019 FEB 09 02:06:12	2019 FEB 09 02:35:40	2019 FEB 09 03:05:07	3534.5	-41.2	46.7	124.4	73.5	2.3	-73.5	39.6	14.5	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
166	2019 FEB 09 03:05:07	2019 FEB 09 03:34:35	2019 FEB 09 04:04:03	3536.0	124.4	-147.3	-70.0	-73.5	-0.8	73.5	140.5	2.6	4	-	-	-		
166	2019 FEB 09 04:04:03	2019 FEB 09 04:33:31	2019 FEB 09 05:02:59	3536.0	-70.0	17.8	95.5	73.5	2.3	-73.5	39.3	14.5	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
167	2019 FEB 09 05:02:59	2019 FEB 09 05:32:27	2019 FEB 09 06:01:56	3537.2	95.5	-176.3	-98.9	-73.5	-0.8	73.4	140.8	2.5	1	-	-	-		
167	2019 FEB 09 06:01:56	2019 FEB 09 06:31:25	2019 FEB 09 07:00:54	3537.9	-98.9	-11.2	66.7	73.4	2.2	-73.4	39.0	14.5	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
168	2019 FEB 09 07:00:54	2019 FEB 09 07:30:22	2019 FEB 09 07:59:50	3536.4	66.7	154.7	-127.6	-73.4	-0.7	73.5	141.1	2.5	1	-	-	-		
168	2019 FEB 09 07:59:50	2019 FEB 09 08:29:20	2019 FEB 09 08:58:50	3539.4	-127.6	-40.2	38.1	73.5	2.2	-73.5	38.7	14.5	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
169	2019 FEB 09 08:58:50	2019 FEB 09 09:28:17	2019 FEB 09 09:57:44	3534.4	38.1	125.8	-156.2	-73.5	-0.7	73.5	141.4	2.5	3	-	-	-		
169	2019 FEB 09 09:57:44	2019 FEB 09 10:27:14	2019 FEB 09 10:56:43	3538.9	-156.2	-69.1	9.5	73.5	2.0	-73.5	38.5	14.5	3	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
170	2019 FEB 09 10:56:43	2019 FEB 09 11:26:10	2019 FEB 09 11:55:36	3532.9	9.5	96.9	175.1	-73.5	-0.6	73.6	141.7	2.5	4	-	-	-		
170	2019 FEB 09 11:55:36	2019 FEB 09 12:25:04	2019 FEB 09 12:54:33	3536.6	175.1	-98.0	-19.2	73.6	2.0	-73.6	38.2	14.4	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
171	2019 FEB 09 12:54:33	2019 FEB 09 13:23:59	2019 FEB 09 13:53:26	3532.9	-19.2	67.9	146.4	-73.6	-0.5	73.6	141.9	2.5	4	-	-	-		
171	2019 FEB 09 13:53:26	2019 FEB 09 14:22:53	2019 FEB 09 14:52:21	3535.6	146.4	-127.0	-48.0	73.6	2.0	-73.5	38.0	14.4	4	-		3x COP rows -1: UVIS off	&PossibleOCM; 	
172	2019 FEB 09 14:52:21	2019 FEB 09 15:21:48	2019 FEB 09 15:51:15	3534.0	-48.0	39.0	117.6	-73.5	-0.4	73.5	142.2	2.5	4	-	-	-		
172	2019 FEB 09 15:51:15	2019 FEB 09 16:20:44	2019 FEB 09 16:50:13	3537.9	117.6	-155.9	-76.9	73.5	1.9	-73.5	37.7	14.4	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&PossibleOCM; 	
173	2019 FEB 09 16:50:13	2019 FEB 09 17:19:41	2019 FEB 09 17:49:08	3535.2	-76.9	10.1	88.7	-73.5	-0.4	73.5	142.5	2.4	1	-	-	-		
173	2019 FEB 09 17:49:08	2019 FEB 09 18:18:38	2019 FEB 09 18:48:07	3538.6	88.7	175.1	-105.6	73.5	1.8	-73.5	37.4	14.4	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
174	2019 FEB 09 18:48:07	2019 FEB 09 19:17:35	2019 FEB 09 19:47:03	3536.2	-105.6	-18.9	60.0	-73.5	-0.4	73.5	142.7	2.4	4	-	-	-		
174	2019 FEB 09 19:47:03	2019 FEB 09 20:16:32	2019 FEB 09 20:46:01	3537.5	60.0	146.2	-134.4	73.5	1.8	-73.5	37.1	14.4	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
175	2019 FEB 09 20:46:01	2019 FEB 09 21:15:29	2019 FEB 09 21:44:57	3536.9	-134.4	-47.9	31.3	-73.5	-0.3	73.5	143.0	2.4	1	-	-	-		
175	2019 FEB 09 21:44:57	2019 FEB 09 22:14:25	2019 FEB 09 22:43:53	3535.6	31.3	117.2	-163.0	73.5	1.7	-73.5	36.8	14.4	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
176	2019 FEB 09 22:43:53	2019 FEB 09 23:13:21	2019 FEB 09 23:42:49	3536.3	-163.0	-76.8	2.7	-73.5	-0.2	73.6	143.3	2.4	4	-	-	-		
176	2019 FEB 09 23:42:49	2019 FEB 10 00:12:17	2019 FEB 10 00:41:44	3534.3	2.7	88.3	168.3	73.6	1.7	-73.6	36.6	14.3	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
177	2019 FEB 10 00:41:44	2019 FEB 10 01:11:11	2019 FEB 10 01:40:38	3534.6	168.3	-105.7	-26.0	-73.6	-0.1	73.6	143.6	2.4	1	-	-	-		
177	2019 FEB 10 01:40:38	2019 FEB 10 02:10:05	2019 FEB 10 02:39:32	3533.8	-26.0	59.4	139.6	73.6	1.6	-73.6	36.3	14.3	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
178	2019 FEB 10 02:39:32	2019 FEB 10 03:09:00	2019 FEB 10 03:38:28	3535.4	139.6	-134.6	-54.9	-73.6	-0.1	73.6	143.8	2.3	4	-	-	-		
178	2019 FEB 10 03:38:28	2019 FEB 10 04:07:55	2019 FEB 10 04:37:22	3534.6	-54.9	30.5	110.7	73.6	1.5	-73.5	36.1	14.3	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
179	2019 FEB 10 04:37:22	2019 FEB 10 05:06:51	2019 FEB 10 05:36:20	3537.4	110.7	-163.6	-83.7	-73.5	-0.1	73.5	144.1	2.3	1	-	-	-		
179	2019 FEB 10 05:36:20	2019 FEB 10 06:05:48	2019 FEB 10 06:35:16	3536.5	-83.7	1.5	81.9	73.5	1.5	-73.5	35.8	14.3	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0	&daysideMatch:MERIDIANI SULPHATES; 	
180	2019 FEB 10 06:35:16	2019 FEB 10 07:04:45	2019 FEB 10 07:34:13	3537.2	81.9	167.4	-112.5	-73.5	0.0	73.5	144.4	2.3	4	-	-	-		
180	2019 FEB 10 07:34:13	2019 FEB 10 08:03:42	2019 FEB 10 08:33:12	3538.2	-112.5	-27.5	53.1	73.5	1.5	-73.5	35.5	14.3	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
181	2019 FEB 10 08:33:12	2019 FEB 10 09:02:39	2019 FEB 10 09:32:07	3535.5	53.1	138.5	-141.2	-73.5	0.1	73.5	144.7	2.3	3	-	-	-		
181	2019 FEB 10 09:32:07	2019 FEB 10 10:01:36	2019 FEB 10 10:31:06	3538.6	-141.2	-56.4	24.5	73.5	1.4	-73.6	35.2	14.3	3	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
182	2019 FEB 10 10:31:06	2019 FEB 10 11:00:33	2019 FEB 10 11:30:00	3533.8	24.5	109.5	-169.8	-73.6	0.1	73.6	144.9	2.3	1	-	-	-		
182	2019 FEB 10 11:30:00	2019 FEB 10 11:59:28	2019 FEB 10 12:28:56	3537.0	-169.8	-85.3	-4.1	73.6	1.3	-73.6	34.9	14.2	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
183	2019 FEB 10 12:28:56	2019 FEB 10 12:58:23	2019 FEB 10 13:27:50	3533.1	-4.1	80.6	161.5	-73.6	0.2	73.6	145.2	2.3	4	-	-	-		
183	2019 FEB 10 13:27:50	2019 FEB 10 13:57:17	2019 FEB 10 14:26:45	3535.1	161.5	-114.3	-32.9	73.6	1.2	-73.6	34.7	14.2	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
184	2019 FEB 10 14:26:45	2019 FEB 10 14:56:12	2019 FEB 10 15:25:39	3533.9	-32.9	51.7	132.7	-73.6	0.3	73.6	145.4	2.2	4	-	-	-		
184	2019 FEB 10 15:25:39	2019 FEB 10 15:55:07	2019 FEB 10 16:24:35	3536.5	132.7	-143.2	-61.8	73.6	1.2	-73.5	34.4	14.2	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
185	2019 FEB 10 16:24:35	2019 FEB 10 16:54:03	2019 FEB 10 17:23:30	3535.3	-61.8	22.8	103.8	-73.5	0.3	73.5	145.7	2.2	1	-	-	-		
185	2019 FEB 10 17:23:30	2019 FEB 10 17:52:59	2019 FEB 10 18:22:28	3538.0	103.8	-172.1	-90.6	73.5	1.1	-73.5	34.1	14.2	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
186	2019 FEB 10 18:22:28	2019 FEB 10 18:51:57	2019 FEB 10 19:21:25	3536.3	-90.6	-6.2	75.0	-73.5	0.3	73.5	146.0	2.2	1	-	-	-		
186	2019 FEB 10 19:21:25	2019 FEB 10 19:50:54	2019 FEB 10 20:20:22	3537.7	75.0	158.9	-119.3	73.5	1.1	-73.5	33.9	14.2	1	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
187	2019 FEB 10 20:20:22	2019 FEB 10 20:49:51	2019 FEB 10 21:19:19	3537.1	-119.3	-35.2	46.3	-73.5	0.4	73.5	146.3	2.2	4	-	-	-		
187	2019 FEB 10 21:19:19	2019 FEB 10 21:48:47	2019 FEB 10 22:18:15	3535.9	46.3	129.9	-148.0	73.5	1.0	-73.6	33.6	14.1	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
188	2019 FEB 10 22:18:15	2019 FEB 10 22:47:44	2019 FEB 10 23:17:12	3537.0	-148.0	-64.1	17.7	-73.6	0.5	73.6	146.6	2.2	1	-	-	-		
188	2019 FEB 10 23:17:12	2019 FEB 10 23:46:40	2019 FEB 11 00:16:07	3534.5	17.7	101.0	-176.7	73.6	1.0	-73.6	33.3	14.1	1	-		COP row -1: UVIS off		
189	2019 FEB 11 00:16:07	2019 FEB 11 00:45:35	2019 FEB 11 01:15:03	3535.7	-176.7	-93.0	-11.0	-73.6	0.6	73.6	146.8	2.2	17	-	-	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
189	2019 FEB 11 01:15:03	2019 FEB 11 01:44:29	2019 FEB 11 02:13:56	3533.4	-11.0	72.1	154.6	73.6	0.9	-73.6	33.1	14.1	17	-		COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
190	2019 FEB 11 02:13:56	2019 FEB 11 02:43:24	2019 FEB 11 03:12:51	3535.1	154.6	-121.9	-39.8	-73.6	0.6	73.6	147.1	2.1	4	-	-	-		
190	2019 FEB 11 03:12:51	2019 FEB 11 03:42:18	2019 FEB 11 04:11:45	3533.9	-39.8	43.2	125.8	73.6	0.8	-73.6	32.8	14.1	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
191	2019 FEB 11 04:11:45	2019 FEB 11 04:41:14	2019 FEB 11 05:10:42	3537.1	125.8	-150.9	-68.7	-73.6	0.6	73.5	147.3	2.1	1	-	-	-		
191	2019 FEB 11 05:10:42	2019 FEB 11 05:40:10	2019 FEB 11 06:09:38	3535.5	-68.7	14.2	96.9	73.5	0.8	-73.5	32.5	14.1	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
192	2019 FEB 11 06:09:38	2019 FEB 11 06:39:07	2019 FEB 11 07:08:36	3537.8	96.9	-179.8	-97.5	-73.5	0.7	73.5	147.6	2.1	4	-	-	-		
192	2019 FEB 11 07:08:36	2019 FEB 11 07:38:04	2019 FEB 11 08:07:33	3537.4	-97.5	-14.8	68.1	73.5	0.8	-73.5	32.2	14.1	4	-		3x COP rows 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
193	2019 FEB 11 08:07:33	2019 FEB 11 08:37:01	2019 FEB 11 09:06:30	3536.7	68.1	151.2	-126.2	-73.5	0.7	73.5	147.9	2.1	3	-	-	-		
